time,O3_ppb,CO_ppb,NO2_ppb,NO_ppb,temperature_C,UV_radiation,pressure_pa,humidity_percent,boundary_layer_height_m,wind_speed_mps,PM25_ugm3,SO2_ppb,CH2O_ppb,CH4_ppb,isoprene_ppb,ethane_ppb,propane_ppb,n_butane_ppb,i_butane_ppb,ethylene_ppb,propanal_ppb,propylene_ppb,toluene_ppb,xylene_ppb,acetone_ppb,total_VOC_ppb,total_NOx_ppb
2023-04-27 23:00:00,28,0.7,64,0.091931774,17.38320923,0,100291.3594,81.67943573,76.89266205,2.011949301,28,11,4.764186997,0.010085309,0.026,4.161,2.002,1.038,1.093,1.246,0.881,0.416,0.316,0.116,1.938,13.233000000000002,64.091931774
2023-04-28 00:00:00,27,0.7,60,0.170832555,17.47775269,0,100285.7344,83.86325836,75.13497925,1.877061009,21,12,4.994752999,0.010083337,0.033,3.949,1.794,0.841,0.848,0.927,0.879,0.355,0.285,0.106,1.962,11.979,60.170832555
2023-04-28 01:00:00,30,0.7,53,0.249733335,17.14761353,0,100229.3125,86.32637024,72.23099518,1.275158167,21,11,5.225319001,0.010081365,0.057,4.13,1.964,1.165,1.059,0.973,0.944,0.518,0.383,0.157,2.005,13.355,53.249733335
2023-04-28 02:00:00,32,0.6,46,0.328634115,17.47720337,0,100237.5313,87.5103302,69.40981293,1.29160893,24,10,5.455885002,0.010079393,0.097,4.18,2.103,1.138,1.05,1.01,0.936,0.547,0.338,0.283,2.051,13.733,46.328634115
2023-04-28 03:00:00,10,0.7,59,0.365941285,17.83676147,0,100180.1875,89.43500519,65.79931641,1.600907207,24,9,5.837016336,0.010082191,0.104,4.345,4.18,1.691,1.563,1.209,0.819,0.689,0.399,0.304,2.079,17.382,59.365941285
2023-04-28 04:00:00,1,0.7,70,0.403248454,17.22491455,0,100181.875,90.82406616,73.66958618,1.375240684,29,11,6.21814767,0.01008499,0.041,4.822,5.567,2.082,2.036,0.935,0.843,0.989,0.484,0.301,2.099,20.198999999999998,70.403248454
2023-04-28 06:00:00,1,0.7,59,0.774947447,18.82348633,1256,100191.0469,93.9031601,77.27140045,1.365566015,26,9,6.785790447,0.010092427,0.035,4.04,2.639,1.759,1.546,1.029,1.233,0.525,0.862,0.212,2.633,16.513,59.774947447
2023-04-28 07:00:00,3,0.8,55,1.109339271,18.5256958,19360,100244.5625,94.03086853,101.0749054,1.549685478,20,9,6.97230189,0.010097065,0.056,4.529,2.901,1.893,1.549,1.459,1.02,0.654,0.836,0.229,2.329,17.455,56.109339271
2023-04-28 08:00:00,19,0.9,47,1.443731094,18.43878174,77488,100254.0625,93.28275299,185.9207306,1.627144337,26,11,7.158813332,0.010101704,0.059,4.521,3.921,2.682,2.814,1.934,1.5,0.959,0.826,0.248,2.979,22.442999999999998,48.443731094
2023-04-28 09:00:00,24,0.9,46,1.513257757,18.57061768,110120,100295.9688,88.8340683,327.390625,1.611071348,27,14,7.356452746,0.010103742,0.044,4.539,2.828,1.99,2.111,1.629,1.31,0.742,0.637,0.182,2.511,18.523,47.513257757
2023-04-28 10:00:00,35,0.7,43,1.582784421,20.95822144,184504,100348.5938,81.29746246,514.5488892,2.241616726,31,15,7.55409216,0.01010578,0.05,3.65,2.118,1.221,1.101,1.097,1.018,0.481,0.409,0.123,2.058,13.326,44.582784421
2023-04-28 11:00:00,41,0.7,40,1.652311084,21.33566284,227920,100315.4219,75.40026093,681.2385254,1.875819325,25,13,7.751731573,0.010107818,0.044,3.898,2.091,1.225,1.145,1.48,1.031,0.461,0.405,0.124,2.02,13.924000000000001,41.652311084
2023-04-28 12:00:00,45,0.7,41,1.69853494,21.37460327,292616,100270.0859,72.13800049,620.593811,1.154523134,24,12,7.704700693,0.010104906,0.03,3.832,1.797,1.142,1.172,1.131,1.09,0.45,0.398,0.128,2.078,13.247999999999998,42.69853494
2023-04-28 13:00:00,62,0.7,29,1.744758796,21.93405151,237640,100175.1484,70.41366577,569.3027344,0.492782623,23,12,7.657669812,0.010101994,0.032,3.363,2.277,1.111,1.24,0.715,1.135,0.396,0.412,0.135,2.221,13.037,30.744758796
2023-04-28 14:00:00,61,0.7,28,1.790982651,22.32827759,138240,100122.7656,69.77068329,595.9414063,0.404330373,24,12,7.610638932,0.010099081,0.04,3.52,1.821,0.955,1.1,1.086,1.139,0.439,0.495,0.168,2.031,12.793999999999999,29.790982651
2023-04-28 15:00:00,51,0.7,38,1.597709418,22.96166992,170000,100082.5781,69.80115509,617.6130981,0.879243016,21,11,7.420580611,0.010091911,0.038,2.899,1.672,0.532,0.562,0.761,0.993,0.258,0.339,0.129,1.744,9.927,39.597709418
2023-04-28 16:00:00,68,0.8,18,1.404436186,21.62084961,100680,100004.4375,68.87319946,665.0652466,1.164055943,22,9,7.230522291,0.01008474,0.051,3.407,1.703,0.662,0.748,0.778,1.004,0.224,0.348,0.12,1.74,10.785,19.404436186
2023-04-28 17:00:00,67,0.8,17,1.211162953,21.41744995,105040,100030.1641,69.68018341,555.697998,1.217384696,21,10,7.04046397,0.01007757,0.043,3.799,2.408,1.033,1.235,1.592,1.181,0.451,0.547,0.519,2.171,14.979000000000001,18.211162953
2023-04-28 18:00:00,44,0.9,34,0.818602829,20.78219604,37576,100149.7891,77.57252502,194.4973755,0.680396497,28,11,7.022886166,0.010087337,0.041,3.939,2.719,0.925,1.047,2.545,1.053,0.563,0.561,0.603,2.077,16.073,34.818602829
2023-04-28 19:00:00,22,1.0,55,0.426042706,20.37139893,6408,100168.8281,80.57266998,106.0064163,1.018043756,32,13,7.005308362,0.010097104,0.052,3.608,2.086,0.873,0.874,1.141,1.048,0.426,0.514,0.422,2.027,13.071000000000002,55.426042706
2023-04-28 20:00:00,26,1.0,54,0.033482582,20.23876953,0,100225.5781,82.85748291,133.7819824,1.538430214,41,13,6.987730558,0.010106871,0.023,3.667,1.647,0.712,0.726,1.65,1.082,0.374,0.411,0.246,1.911,12.449,54.033482582
2023-04-28 21:00:00,40,1.0,48,0.025238425,20.2428894,0,100306.5547,85.58338928,176.6833649,1.723590136,40,11,7.101499856,0.010113134,0.0,3.314,1.651,0.455,0.452,1.188,0.862,0.26,0.284,0.113,1.514,10.093,48.025238425
2023-04-28 22:00:00,47,1.0,27,0.016994268,19.81491089,0,100326.5547,86.87286377,202.1095734,1.717989922,39,11,7.215269155,0.010119398,0.019,3.043,1.553,0.507,0.579,0.996,0.999,0.267,0.285,0.123,1.991,10.361999999999998,27.016994268
2023-04-28 23:00:00,42,0.9,22,0.008750111,19.23086548,0,100339.6094,87.80219269,243.1235809,1.968510985,34,10,7.329038453,0.010125661,0.0,3.641,1.419,0.457,0.488,1.428,0.94,0.216,0.336,0.16,1.8,10.885000000000002,22.008750111
2023-04-29 00:00:00,44,1.0,22,0.00806415,19.09790039,0,100363.75,89.23299408,302.8905029,2.383358002,34,10,6.910526736,0.010129998,0.026,4.041,1.532,0.506,0.532,1.474,1.067,0.311,0.377,0.146,1.923,11.935000000000002,22.00806415
2023-04-29 01:00:00,50,0.9,25,0.007378189,19.02365112,0,100364.1797,89.32913208,500.5466309,3.014638901,33,9,6.492015018,0.010134334,0.017,4.069,1.525,0.366,0.374,0.945,0.848,0.212,0.311,0.051,1.474,10.192,25.007378189
2023-04-29 02:00:00,66,0.7,26,0.006692229,18.46728516,0,100387.2422,79.41684723,957.7750854,4.060343266,32,8,6.0735033,0.010138671,0.0,3.69,0.942,0.34,0.327,0.518,0.82,0.188,0.126,0.034,1.344,8.328999999999999,26.006692229
2023-04-29 03:00:00,75,0.6,14,0.006672998,18.05221558,0,100386.8125,70.68897247,1042.022217,3.388286352,29,9,5.596391475,0.010144033,0.0,3.507,0.864,0.242,0.279,0.584,0.671,0.246,0.124,0.034,1.158,7.709,14.006672998
2023-04-29 04:00:00,71,0.5,15,0.006653767,17.17941284,0,100453.5156,69.02886963,1003.427063,2.814791679,24,10,5.119279649,0.010149396,0.0,3.939,1.627,0.348,0.354,0.553,0.601,0.152,0.112,0.034,1.103,8.823,15.006653767
2023-04-29 05:00:00,69,0.4,16,0.006634536,16.89956665,0,100484.5391,66.9025116,953.5147095,3.036773443,28,9,4.642167823,0.010154759,0.019,4.334,1.762,0.43,0.316,0.54,0.6,0.2,0.106,0.029,1.048,9.383999999999999,16.006634536
2023-04-29 06:00:00,74,0.4,10,0.484056992,15.92147827,312,100642.4141,68.74222565,771.4142456,3.039478302,30,10,4.761275704,0.010169633,0.019,4.247,1.558,0.501,0.429,0.884,0.602,0.186,0.134,0.037,1.085,9.682000000000002,10.484056992
2023-04-29 07:00:00,65,0.4,14,0.961479448,16.10336304,5656,100697.5469,66.03852844,740.149292,2.453071356,38,9,4.880383585,0.010184508,0.022,5.175,1.268,0.62,0.463,0.836,0.615,0.227,0.202,0.05,1.169,10.647000000000002,14.961479448
2023-04-29 08:00:00,59,0.5,18,1.438901904,16.76733398,20664,100773.2188,62.1531601,635.2496338,1.714481473,39,8,4.999491466,0.010199383,0.03,4.629,1.52,0.744,0.623,0.915,0.623,0.188,0.174,0.047,1.149,10.642,19.438901904
2023-04-29 09:00:00,62,0.5,21,1.753476605,16.99908447,59320,100750.4844,63.22011566,647.3382568,1.479406834,42,9,5.232336055,0.010205436,0.021,4.499,0.978,0.92,0.714,1.177,0.631,0.366,0.193,0.05,1.215,10.764,22.753476605
2023-04-29 10:00:00,61,0.5,24,2.068051306,18.09591675,83976,100813.4844,52.38165283,979.2221069,1.742347598,40,9,5.465180645,0.01021149,0.039,4.473,1.368,0.972,0.736,0.993,0.634,0.219,0.182,0.058,1.281,10.955,26.068051306
2023-04-29 11:00:00,57,0.5,31,2.382626008,17.97906494,119368,100808.5469,49.37870026,1040.789429,1.576639652,41,8,5.698025234,0.010217544,0.024,4.37,1.417,0.895,0.772,1.001,0.622,0.235,0.203,0.059,1.21,10.807999999999996,33.382626008
2023-04-29 12:00:00,55,0.5,31,2.086333173,18.30963135,157992,100723.3125,45.64773178,1170.396118,2.000927925,41,8,5.233574181,0.010214104,0.035,4.25,1.064,0.648,0.577,1.079,0.686,0.294,0.224,0.057,1.279,10.193000000000001,33.086333173
2023-04-29 13:00:00,67,0.5,20,1.790040339,19.90390015,294656,100659.3438,44.24482346,1313.710938,1.673740983,46,11,4.769123128,0.010210664,0.026,3.116,1.278,0.46,0.388,0.509,0.606,0.395,0.116,0.027,1.127,8.048,21.790040339
2023-04-29 14:00:00,93,0.4,9,1.493747504,20.27325439,333968,100574.5938,42.1012764,1449.046021,1.447501421,55,10,4.304672075,0.010207225,0.0,3.394,1.488,0.387,0.285,0.388,0.608,0.258,0.128,0.023,1.093,8.052,10.493747504
2023-04-29 15:00:00,92,0.4,10,1.346465751,20.38793945,295328,100548.2813,39.54496384,1602.63147,1.56629622,63,11,3.985063283,0.010202383,0.0,2.635,0.672,0.193,0.226,0.475,0.578,0.212,0.1,0.024,1.039,6.153999999999999,11.346465751
2023-04-29 16:00:00,92,0.3,11,1.199183998,21.02505493,222976,100480.7266,37.45069885,1624.029297,1.38927567,65,9,3.66545449,0.010197541,0.0,2.675,0.663,0.148,0.209,0.639,0.58,0.198,0.174,0.025,1.08,6.391000000000002,12.199183998
2023-04-29 17:00:00,89,0.3,12,1.051902245,21.00097656,131336,100458.6094,36.39860916,1511.296875,1.192024112,53,9,3.345845698,0.010192699,0.0,2.72,0.697,0.124,0.233,0.58,0.55,0.161,0.167,0.026,1.008,6.265999999999999,13.051902245
2023-04-29 18:00:00,90,0.4,14,0.706942577,17.91903687,65584,100541.5547,40.78647614,459.1955261,0.667193532,47,10,3.334065999,0.010197882,0.0,2.96,0.587,0.22,0.296,0.631,0.561,0.223,0.269,0.082,1.033,6.862,14.706942577
2023-04-29 19:00:00,81,0.4,20,0.361982908,17.95101929,13712,100572.8516,45.17857361,169.3908691,1.521870017,41,11,3.322286299,0.010203064,0.0,2.878,0.914,0.416,0.616,1.111,0.596,0.265,0.859,0.498,1.104,9.256999999999998,20.361982908
2023-04-29 20:00:00,59,0.5,35,0.01702324,18.12960815,0,100607.0234,50.02688217,139.0131683,1.548647046,41,10,3.3105066,0.010208247,0.05,3.346,1.074,0.518,0.362,0.716,0.587,0.232,0.268,0.129,1.152,8.434,35.01702324
2023-04-29 22:00:00,29,0.5,46,0.044293027,17.67764282,0,100643.3906,58.67083359,80.13065338,1.078969598,43,10,3.090901221,0.010212177,0.035,3.063,0.856,0.536,0.481,1.211,0.83,0.197,0.199,0.102,4.301,11.811,46.044293027
2023-04-29 23:00:00,13,0.5,62,0.05792792,15.60864258,0,100603.1953,63.81737518,53.67114258,0.812342107,47,9,2.981098532,0.010214143,0.0,3.168,1.065,0.465,0.463,0.782,0.62,0.232,0.161,0.075,2.162,9.193000000000001,62.05792792
2023-04-30 00:00:00,25,0.5,51,0.121024309,15.37069702,0,100580.25,69.4120636,67.69745636,1.313998818,42,9,2.87093917,0.010208611,0.0,2.892,0.789,0.281,0.347,0.78,0.631,0.177,0.148,0.059,1.176,7.28,51.121024309
2023-04-30 01:00:00,20,0.5,50,0.184120699,14.67959595,0,100562.875,72.82649231,63.41819763,1.173285246,43,10,2.760779807,0.01020308,0.0,3.059,1.352,0.572,0.48,1.07,0.713,0.211,0.187,0.065,4.083,11.792000000000002,50.184120699
2023-04-30 02:00:00,14,0.5,56,0.247217088,14.64483643,0,100491.4922,75.0406723,54.86186981,1.059702396,40,7,2.650620445,0.010197548,0.018,3.037,1.222,0.531,0.362,1.019,0.699,0.267,0.187,0.062,3.161,10.565,56.247217088
2023-04-30 03:00:00,15,0.5,44,0.444869405,14.9258728,0,100454.7344,77.60888672,56.9940834,1.094196677,43,9,2.558517281,0.010193195,0.0,3.023,1.006,0.453,0.36,0.525,0.483,0.196,0.197,0.073,0.994,7.3100000000000005,44.444869405
2023-04-30 04:00:00,41,0.5,19,0.642521722,14.37026978,0,100441.6094,76.67835236,60.57453537,1.096068025,37,9,2.466414116,0.010188841,0.0,2.771,0.687,0.239,0.289,0.383,0.489,0.231,0.104,0.034,0.886,6.1129999999999995,19.642521722
2023-04-30 05:00:00,52,0.4,10,0.840174039,14.47201538,0,100479.6094,78.42996216,63.6146698,1.199831009,39,8,2.374310952,0.010184487,0.0,2.704,0.991,0.381,0.37,0.421,0.678,0.209,0.178,0.057,3.295,9.284,10.840174039
2023-04-30 06:00:00,17,0.5,35,1.517129173,17.10269165,2400,100464.0938,84.01446533,63.30695343,0.929356694,35,8,2.462039068,0.010186508,0.023,3.428,1.666,0.636,0.512,1.124,0.66,0.236,0.221,0.085,2.819,11.410000000000004,36.517129173
2023-04-30 07:00:00,19,0.5,37,2.194084307,15.45785522,40848,100511.1719,79.89442444,85.81741333,0.897387147,38,9,2.549767184,0.010188528,0.0,2.777,0.914,0.427,0.465,0.985,0.538,0.267,0.197,0.072,1.389,8.031,39.194084307
2023-04-30 08:00:00,23,0.5,39,2.871039442,14.79956055,108424,100600.9688,74.94805908,170.5426483,0.890966594,31,10,2.637495299,0.010190548,0.018,2.997,0.849,0.472,0.48,0.932,0.603,0.239,0.177,0.072,2.055,8.894,41.871039442
2023-04-30 09:00:00,33,0.5,33,2.404530505,14.80307007,192344,100629.6563,58.94564438,372.506958,1.199068308,33,9,2.988967481,0.010191277,0.026,2.876,0.671,0.336,0.395,0.686,0.552,0.163,0.125,0.049,1.56,7.439,35.404530505
2023-04-30 10:00:00,72,0.4,24,1.938021569,20.34127808,277872,100637.9063,50.44414139,637.4344482,1.848601699,34,8,3.340439662,0.010192005,0.043,2.424,0.78,0.259,0.312,0.669,0.561,0.185,0.121,0.038,1.135,6.526999999999999,25.938021569
2023-04-30 11:00:00,88,0.4,19,1.471512633,20.25830078,344928,100604.5313,45.6325531,806.3907471,2.220189095,36,8,3.691911843,0.010192733,0.0,2.442,0.613,0.121,0.19,0.328,0.607,0.252,0.076,0.017,1.06,5.7059999999999995,20.471512633
2023-04-30 12:00:00,107,0.3,6,1.33378929,20.22323608,383808,100542.3438,42.76374817,893.9082642,2.422959089,37,9,3.48360004,0.010183072,0.0,2.534,0.275,0.114,0.156,0.345,0.568,0.202,0.087,0.016,1.06,5.356999999999999,7.33378929
2023-04-30 13:00:00,116,0.3,2,1.196065947,22.9503479,336584,100474.9453,40.88069916,930.1453247,2.435692072,38,9,3.275288236,0.010173411,0.0,2.518,0.652,0.082,0.132,0.371,0.54,0.186,0.056,0.0,1.008,5.545,3.196065947
2023-04-30 14:00:00,122,0.3,1,1.058342605,22.99697876,334592,100400.3438,39.66609955,990.4927979,2.05386281,36,8,3.066976433,0.01016375,0.0,2.376,0.472,0.128,0.182,0.567,0.597,0.205,0.064,0.006,1.012,5.609,2.058342605
2023-04-30 15:00:00,129,0.3,2,1.018483564,23.12304688,293776,100366.2344,38.81758881,1026.718872,1.77970922,34,8,2.999940686,0.010160421,0.0,2.342,0.591,0.091,0.149,0.421,0.664,0.239,0.096,0.0,1.244,5.837,3.0184835640000003
2023-04-30 16:00:00,132,0.3,4,0.978624522,23.98794556,227592,100311.0391,38.92694092,965.9453125,1.643676996,32,10,2.932904939,0.010157091,0.0,2.079,0.594,0.122,0.138,0.434,0.678,0.305,0.064,0.011,1.344,5.769,4.9786245220000005
2023-04-30 17:00:00,132,0.3,4,0.938765481,24.25787354,95680,100314.3125,40.92285919,756.3520508,1.055177927,39,10,2.865869192,0.010153761,0.0,2.603,0.534,0.13,0.187,0.462,0.655,0.285,0.266,0.044,1.305,6.471,4.938765481
2023-04-30 18:00:00,131,0.3,3,0.647490476,19.30004883,67408,100318.5781,41.48031235,74.06015015,1.383896112,38,8,2.788859698,0.010156697,0.0,2.3,0.626,0.147,0.25,0.255,0.678,0.228,0.086,0.021,1.194,5.784999999999999,3.6474904759999998
2023-04-30 19:00:00,110,0.4,14,0.356215471,20.49801636,13864,100358.6875,44.52272415,40.37957764,1.680575609,38,9,2.711850205,0.010159633,0.084,3.785,2.151,1.116,1.464,2.04,0.877,0.734,0.333,0.154,1.664,14.402000000000001,14.356215471
2023-04-30 20:00:00,61,0.7,53,0.064940465,20.22470093,0,100430.3594,48.74526215,36.44315338,1.778442621,47,9,2.634840712,0.01016257,0.107,4.55,2.433,2.001,2.132,2.901,0.936,1.158,0.534,0.234,1.914,18.900000000000002,53.064940465
2023-04-30 21:00:00,51,0.6,46,0.273125835,19.89535522,0,100488.2813,52.92514038,36.05593872,1.782858253,52,9,2.583448274,0.010165243,0.056,3.483,1.275,0.813,1.022,1.311,0.904,0.669,0.397,0.154,1.757,11.841000000000001,46.273125835
2023-04-30 22:00:00,61,0.4,37,0.481311204,18.64059448,0,100513.9766,56.40187836,38.14065933,1.834203243,51,9,2.532055836,0.010167917,0.0,3.005,1.15,0.423,0.475,0.672,0.867,0.383,0.181,0.075,1.506,8.736999999999998,37.481311204
2023-04-30 23:00:00,51,0.4,38,0.689496574,16.31088257,0,100499.4844,59.42783737,36.21410751,1.703003764,34,10,2.480663397,0.01017059,0.041,3.565,2.142,1.017,1.118,1.647,0.88,0.709,0.382,0.134,1.687,13.322,38.689496574
2023-05-02 01:00:00,24,0.6,62,1.074938306,17.01034546,0,100277.2031,63.1155777,38.2215538,2.146241665,25,9,4.92452773,0.010110652,0.077,5.548,3.011,0.399,0.463,1.491,0.613,0.579,0.132,0.05,1.151,13.514,63.074938306
2023-05-02 02:00:00,4,0.5,76,1.126631673,16.60333252,0,100207.0156,67.85427094,47.37138748,2.139667749,25,7,5.265510936,0.010104416,0.044,4.47,2.873,0.949,1.087,1.367,1.001,0.666,0.23,0.08,2.272,15.039,77.126631673
2023-05-02 03:00:00,5,0.5,78,1.206967265,16.38412476,0,100216.0938,69.80595398,63.5290947,2.186163902,25,7,5.471229997,0.010094208,0.013,4.1,2.249,0.74,0.769,0.964,0.889,0.456,0.178,0.063,1.936,12.357000000000001,79.206967265
2023-05-02 04:00:00,9,0.4,70,1.287302856,15.47418213,0,100193.5078,71.12722015,86.85134888,2.351252556,30,7,5.676949058,0.010084,0.026,3.914,2.055,0.727,0.814,0.99,0.898,0.496,0.17,0.055,1.878,12.023,71.287302856
2023-05-02 05:00:00,14,0.4,55,1.367638447,15.59820557,0,100219.0078,71.52466583,99.14161682,2.689917803,32,7,5.88266812,0.010073792,0.021,3.938,2.388,0.743,0.912,0.918,0.938,0.496,0.187,0.068,1.933,12.542,56.367638447
2023-05-02 06:00:00,17,0.4,52,1.573627666,19.10873413,2816,100229.2031,74.79693604,94.87942505,1.972525358,28,7,6.089568766,0.010070238,0.048,4.67,2.396,1.199,1.227,1.569,1.031,0.577,0.322,0.128,2.292,15.459000000000001,53.573627666
2023-05-02 07:00:00,23,0.6,49,1.779616885,19.8991394,41376,100260.3203,73.73252869,131.322998,2.786572695,26,9,6.296469413,0.010066684,0.157,5.137,3.386,2.33,2.334,1.684,1.188,0.78,0.729,0.184,2.776,20.685,50.779616885
2023-05-02 08:00:00,31,0.7,56,1.985606104,20.19799805,112456,100331.6328,70.30079651,336.0498352,2.821190596,24,10,6.503370059,0.010063129,0.135,5.152,2.439,1.685,1.681,1.659,1.0,0.673,0.481,0.133,2.386,17.424,57.985606104
2023-05-02 09:00:00,42,0.6,58,1.73865116,19.83673096,198944,100357.6719,60.63093948,494.0375671,3.517620325,34,11,6.750626198,0.010059892,0.183,3.409,1.727,0.984,0.968,1.106,0.999,0.32,0.346,0.087,2.133,12.262,59.73865116
2023-05-02 10:00:00,75,0.5,35,1.491696215,24.08920288,255288,100345.2188,55.3190155,578.5528564,3.850944757,32,11,6.997882338,0.010056654,0.132,3.241,1.154,0.545,0.639,0.79,1.089,0.321,0.295,0.057,1.934,10.197,36.491696215
2023-05-02 11:00:00,103,0.5,19,1.24474127,23.74853516,285504,100321.6563,54.0969429,657.8322144,3.97003293,32,11,7.245138477,0.010053417,0.093,2.939,1.152,0.563,0.607,0.605,0.984,0.311,0.257,0.067,1.813,9.391,20.24474127
2023-05-02 12:00:00,109,0.5,18,1.17960326,24.06573486,312840,100294.1563,54.41442871,748.8147583,3.944354773,22,11,6.997467002,0.010048804,0.106,3.124,1.575,0.725,0.888,0.483,1.125,0.216,0.319,0.069,1.911,10.541,19.17960326
2023-05-02 15:00:00,107,0.5,8,1.039550625,24.36251831,238560,100075.5078,56.87672043,867.4827271,4.226756096,36,12,6.306837046,0.010035497,0.098,2.509,1.413,0.496,0.684,0.751,1.067,0.243,0.254,0.106,1.938,9.559000000000001,9.039550625
2023-05-02 17:00:00,82,0.6,35,1.019997399,23.62289429,142384,100001.1875,60.08776474,841.0250244,2.843570471,26,8,5.916263035,0.010027332,0.12,3.895,2.484,1.417,1.648,1.518,1.152,0.556,0.45,0.176,2.156,15.572,36.019997399
2023-05-02 18:00:00,61,0.7,52,0.683150134,23.58016968,61416,100026.1016,64.52281952,156.1271362,1.496260166,22,8,6.096357235,0.010031669,0.111,4.205,2.794,1.727,1.899,2.039,1.19,0.836,0.441,0.157,2.156,17.555,52.683150134
2023-05-02 21:00:00,27,0.9,78,0.011033141,24.00650024,0,100147.625,76.07840729,106.5700912,1.993168831,37,12,6.5882867,0.01003771,0.044,3.407,2.031,1.096,1.194,2.038,1.029,0.625,0.371,0.138,2.144,14.117,78.011033141
2023-05-02 22:00:00,10,0.8,92,0.012610678,23.15942383,0,100116.1953,76.31221008,85.88831329,1.990722775,40,10,6.720027765,0.010035077,0.077,3.808,2.214,1.319,1.17,2.133,1.113,0.644,0.429,0.164,2.711,15.782,92.012610678
2023-05-02 23:00:00,6,0.8,95,0.014188215,22.21914673,0,100111.8438,75.06383514,74.87077332,1.895243168,36,11,6.851768831,0.010032445,0.08,4.329,2.672,1.843,1.657,2.422,1.158,0.843,0.553,0.188,3.247,18.992,95.014188215
2023-05-03 00:00:00,4,0.9,88,0.05381795,21.71505737,0,100080.3281,74.58506775,75.46520996,2.141263247,32,11,6.742396484,0.010019789,0.094,4.394,2.849,1.939,1.799,2.019,1.153,0.718,0.615,0.226,3.024,18.830000000000002,88.05381795
2023-05-03 01:00:00,3,0.8,86,0.093447686,21.17831421,0,100033.6484,75.55675507,78.40727997,1.945624232,34,10,6.633024138,0.010007133,0.045,3.517,2.615,1.478,1.481,1.745,1.257,0.541,0.428,0.149,2.649,15.905000000000001,86.093447686
2023-05-03 02:00:00,39,0.7,47,0.133077421,21.08056641,0,99949.79688,77.27235413,87.02735138,1.843093991,34,13,6.523651791,0.009994477,0.039,3.838,3.437,1.713,1.933,1.635,1.174,0.664,0.394,0.123,2.467,17.416999999999998,47.133077421
2023-05-03 03:00:00,38,0.6,49,0.102190175,21.34701538,0,99917.30469,77.34394836,96.98652649,1.91575408,37,12,6.51427384,0.009990505,0.02,3.265,2.596,1.294,1.473,1.004,1.142,0.464,0.361,0.107,2.217,13.943000000000001,49.102190175
2023-05-03 04:00:00,41,0.6,44,0.071302928,21.01553345,0,99875.90625,77.3603363,105.7321701,2.019734621,31,14,6.504895888,0.009986532,0.0,2.914,1.596,0.696,0.747,0.713,1.079,0.245,0.233,0.072,1.987,10.281999999999998,44.071302928
2023-05-03 05:00:00,86,0.5,14,0.040415681,21.01065063,0,99892.17188,77.45695496,114.346344,2.031406641,25,12,6.495517937,0.00998256,0.0,2.082,0.701,0.224,0.356,0.306,0.963,0.14,0.183,0.048,1.578,6.5809999999999995,14.040415681
2023-05-03 06:00:00,83,0.5,6,0.481202361,22.00375366,1624,99916.78125,78.49372864,127.8514099,2.164283991,22,10,6.592015173,0.009980207,0.02,2.487,1.418,0.702,0.892,0.535,0.983,0.191,0.325,0.073,1.858,9.484,6.481202361
2023-05-03 07:00:00,65,0.6,11,0.92198904,21.88009644,15960,99936.92188,80.61083984,175.258667,2.51039052,18,11,6.688512409,0.009977855,0.02,3.136,1.943,0.884,1.165,0.979,1.055,0.446,0.317,0.08,1.712,11.737,11.92198904
2023-05-03 08:00:00,55,0.6,18,1.36277572,21.79208374,54040,99977.71094,82.34946442,246.2286224,2.688394785,20,10,6.785009646,0.009975502,0.04,2.834,1.745,1.012,1.129,1.306,0.973,0.456,0.376,0.102,1.931,11.904,19.36277572
2023-05-03 09:00:00,69,0.6,20,1.401605194,22.16583252,92416,99986.54688,82.38388062,528.5738525,3.0151999,13,11,7.038115655,0.009974546,0.025,1.778,0.746,0.201,0.302,0.648,0.854,0.199,0.188,0.044,1.548,6.5329999999999995,21.401605194
2023-05-03 10:00:00,81,0.5,8,1.440434668,24.40908813,117440,99976.01563,81.86186218,628.1459961,3.070136547,18,10,7.291221664,0.009973589,0.034,2.046,0.579,0.265,0.35,0.42,0.875,0.178,0.235,0.065,1.448,6.495000000000001,9.440434668
2023-05-03 11:00:00,90,0.4,4,1.479264142,24.13833618,147064,99936.65625,78.51491547,813.755188,3.758377075,15,10,7.544327673,0.009972633,0.032,1.797,0.613,0.201,0.293,0.446,0.828,0.122,0.228,0.064,1.405,6.029000000000001,5.479264142
2023-05-03 12:00:00,90,0.5,7,1.383366377,24.06103516,238920,99856.70313,76.63391876,905.6263428,3.922907829,14,10,7.145366302,0.009961534,0.026,1.899,0.527,0.169,0.333,0.416,0.831,0.169,0.171,0.058,1.4,5.9990000000000006,8.383366377
2023-05-03 13:00:00,98,0.5,5,1.287468611,24.77682495,212232,99742.78125,76.41503143,929.8174438,3.765806437,11,10,6.74640493,0.009950434,0.04,1.9,0.682,0.174,0.314,0.463,0.887,0.255,0.177,0.036,1.509,6.436999999999999,6.2874686109999995
2023-05-03 14:00:00,95,0.5,8,1.191570846,24.18408203,116352,99618.97656,76.53804016,978.0050049,3.92854476,12,10,6.347443559,0.009939335,0.059,2.457,1.481,0.697,0.984,0.976,1.099,0.312,0.254,0.122,1.922,10.363,9.191570846
